bridge_deck,dew_point,wind_chill,wet_bulb,air_temp,relative_humidity,wind_speed
8.94,8.3,6.04,8.43,8.58,98.11,4.19
9.16,8,5.93,8.28,8.59,96.09,4.72
9.27,7.97,6.04,8.26,8.59,95.88,4.7
20.87,-10.12,5.83,2.13,8.59,25.5,5.14
14.56,-0.76,8.6,4.57,8.59,51.87,0.98
14.16,-1.47,6.67,4.34,8.6,49.21,2.83
7.95,-4.27,7.67,3.49,8.6,39.98,1.86
12.3,5.99,6.35,7.29,8.6,83.62,4.24
12.52,-11.47,6.99,1.91,8.6,22.89,2.7
7.34,-7.21,7.07,2.74,8.6,31.98,2.72
8.1,-4.17,7.08,3.53,8.61,40.23,2.66
5.52,-4.62,7.47,3.37,8.61,38.89,2.03
9.13,-11.64,6.54,1.86,8.61,22.57,3.83
13.57,-0.59,7.94,4.64,8.61,52.46,1.5
7.96,-7.58,7.8,2.66,8.61,31.04,2.15
12.59,-11.77,5.21,1.81,8.62,22.32,6.04
6.49,-3.39,7.31,3.73,8.62,42.63,2.32
6.62,-3.12,7.48,3.81,8.62,43.5,2.02
6.77,-2.79,7.44,3.91,8.62,44.59,1.95
5.44,-7.31,7.16,2.73,8.62,31.67,2.79
10.74,-5.17,4.51,3.26,8.62,37.29,8.8
8.52,-4.88,9.52,3.34,8.62,38.12,1.64
20.35,-10.09,5.59,2.15,8.62,25.5,5.38
22.66,-5.34,4.06,3.22,8.62,36.83,11.81
13.9,-0.89,8.3,4.54,8.62,51.28,1.42
18.06,-7.66,4.84,2.66,8.62,30.83,6.74
7.96,-11.26,6.28,1.9,8.63,23.24,4.38
10.67,-5.53,4.91,3.17,8.63,36.28,7.77
14.08,-0.79,7.73,4.58,8.63,51.64,1.55
21,-10.29,5.68,2.13,8.64,25.06,5.6
11.79,-1.89,6.99,4.21,8.64,47.58,2.66
7.19,-2.69,7.22,3.96,8.65,44.83,2.07
14.13,-11.79,6.71,1.88,8.65,22.23,3.23
7.68,-7.2,7.18,2.77,8.65,31.89,2.69
10.66,-4.86,5.33,3.37,8.67,38.04,7.48
22.02,-4.89,4.42,3.37,8.67,37.98,9.48
-0.23,-20.22,-4.03,-6.88,8.68,25.65,0.9
6.91,0.5,8.02,5.05,8.68,56.47,1.87
7.61,-2.79,7.91,3.95,8.69,44.36,2.11
9.41,8,6.1,8.33,8.69,95.43,4.79
7.94,-3.87,7.76,3.66,8.69,40.94,1.81
18.81,-10.35,5.4,2.15,8.7,24.85,6.67
16.95,-5.17,5.85,3.31,8.7,37.12,5.78
8.36,-4.65,6.46,3.45,8.71,38.56,3.28
17.92,-10.04,5.46,2.22,8.71,25.45,6.56
8.78,-6.02,6.93,3.07,8.71,34.75,2.58
18.39,-7.84,5.29,2.67,8.71,30.21,6.56
10.72,-5.51,5,3.23,8.72,36.11,7.75
23.49,-5.91,4.63,3.13,8.72,35.03,10.77
13.05,-0.91,8.33,4.6,8.72,50.86,1.47
7.76,-7.2,7.57,2.81,8.72,31.74,2.07
19.68,-7.79,5.36,2.69,8.72,30.34,6.41
11.5,-8.06,5.03,2.62,8.72,29.71,6.79
8.62,-6.06,5.91,3.07,8.73,34.6,5.54
20.41,-8.99,5.63,2.44,8.73,27.58,5.38
21.42,-4.37,4.5,3.54,8.73,39.33,8.47
11.73,-0.5,8.92,4.73,8.73,52.36,0.99
11.35,-0.4,8.72,4.77,8.73,52.71,1.1
7.34,-9.7,10.03,3.05,8.74,23.81,1.15
7.03,-9.89,5.9,2.25,8.74,25.7,5.39
12,-0.75,8.31,4.66,8.74,51.36,1.29
11.59,-1.87,7.23,4.26,8.74,47.33,2.66
9.55,7.82,6.28,8.27,8.76,93.81,4.51
9.48,7.97,6.13,8.35,8.77,94.7,4.77
20.47,-10.43,6.08,2.18,8.78,24.57,5.45
7.94,-7.13,7.24,2.86,8.78,31.78,2.76
17.67,-5.26,5.69,3.34,8.79,36.64,6.62
5.65,-4.72,8.06,3.44,8.79,38.14,2.25
12.48,-0.66,8.77,4.71,8.79,51.55,1.1
13.44,-11.26,5.45,2,8.8,22.97,6.83
15.1,-11.14,5.38,2.05,8.8,23.19,6.51
10.99,-2.7,5.02,4.04,8.8,44.34,7.65
12.47,6.34,6.08,7.54,8.8,84.55,5.17
13.28,-0.78,8.61,4.68,8.8,51.05,1.2
12.51,-0.72,9.54,4.7,8.8,51.29,0.69
11.66,-7.94,5.47,2.69,8.8,29.81,6.39
9.41,-5.68,7.15,3.21,8.81,35.41,2.37
13.2,-11.48,5.54,1.96,8.81,22.56,6.01
19.93,-9.41,5.23,2.4,8.81,26.56,7.21
19.85,-11.98,7.58,1.95,8.81,21.68,1.65
7.6,-9.93,6.71,2.29,8.82,25.49,4.32
13.22,-7.35,4.96,2.85,8.82,31.16,7.43
13.94,-0.78,8.42,4.68,8.82,50.99,1.26
13.46,-0.66,8.36,4.73,8.82,51.43,1.24
11.2,1.48,7.23,5.48,8.82,60.03,2.39
7.93,-7.91,5.91,2.7,8.83,29.82,5.87
23.61,-5.5,4.46,3.3,8.83,35.88,11.32
7.26,-9.93,6.02,2.3,8.83,25.46,5.17
8.32,-3.72,7.08,3.77,8.83,41.02,3.45
11.53,5.67,7.71,7.25,8.84,80.5,1.94
8.42,-11.19,6.18,2.04,8.85,23,5.27
9.63,7.79,6.51,8.29,8.85,93.09,4.23
23.2,-5.26,4.12,3.37,8.85,36.46,11.92
8.22,-7.2,6.96,2.88,8.85,31.47,3.31
6.82,-4.29,8.55,3.59,8.86,39.23,2.44
15.07,-10.73,5.44,2.15,8.86,23.85,6.62
14.57,-2.13,7.38,4.27,8.86,46.03,1.92
10.73,5.79,7.72,7.33,8.86,81.09,2.27
6.26,-2.9,8.7,4.02,8.87,43.48,1.31
7.21,0.45,7.99,5.13,8.87,55.55,2.16
7.5,-0.67,5.67,4.72,8.87,51.21,5.72
15.04,-11.1,5.5,2.1,8.88,23.13,7.03
6.15,-2.87,8.55,4.03,8.88,43.54,1.35
16.15,-2.34,6.37,4.2,8.88,45.32,4.59
5.85,-5.01,7.92,3.42,8.89,37.05,1.99
18.35,-11.98,8.12,1.99,8.89,21.56,1.83
8.51,-7.23,6.47,2.9,8.89,31.29,4.37
9,-6.19,6.59,3.14,8.9,33.87,4.51
6.1,-4.57,7.66,3.54,8.9,38.31,2.27
12.82,-0.38,8.61,4.87,8.9,52.22,1.19
8.8,-7.54,6.65,2.83,8.9,30.54,4.14
5.4,-7.09,7.28,2.94,8.91,31.58,2.6
8.42,-7.74,5.95,2.79,8.91,30.05,5.98
23.88,-5.73,5.19,3.28,8.91,35.05,9.01
6.25,-4.39,7.24,3.6,8.91,38.77,2.97
11.73,-7.59,5.82,2.83,8.91,30.39,5.81
13.56,-11.46,7.94,2.1,8.92,22.41,1.8
12.55,6.71,6.63,7.78,8.93,86,4.31
10.07,5.73,8.01,7.33,8.94,80.3,2.08
13.03,-0.49,6.55,4.84,8.95,51.63,3.91
11.02,5.89,7.51,7.41,8.96,81.12,2.47
5.99,-7.88,8.31,2.8,8.97,29.61,2.21
6.4,-8.53,8.08,2.66,8.97,28.14,1.68
9.02,-7.43,6.83,2.9,8.97,30.65,3.87
9.57,-7.63,6.77,2.85,8.97,30.18,4.1
11.84,-7.93,6.17,2.79,8.97,29.49,5.45
18.7,-7.73,5.58,2.84,8.98,29.93,7.12
18.6,-8.06,5.56,2.77,8.98,29.18,6.42
10.76,-5.04,5.29,3.5,9,36.73,7.39
5.86,-4.95,7.37,3.49,9,36.97,3
13.75,-7.22,5.25,2.98,9,31.09,7.66
8.87,-11.19,6.63,2.13,9.01,22.76,4.72
9.62,-6.22,7.09,3.18,9.01,33.55,3.05
9.75,7.91,7.02,8.45,9.03,92.72,3.65
19.71,-7.67,6.11,2.89,9.03,29.96,5.95
11.77,5.77,8.25,7.4,9.04,79.96,1.66
8.96,-7.76,6.23,2.86,9.05,29.72,5.94
10.47,5.81,7.83,7.42,9.05,80.16,2.3
10.25,5.86,7.75,7.45,9.05,80.44,2.19
7.3,0.37,8.29,5.19,9.05,54.56,1.84
0.03,-17.21,1.31,-3.46,9.06,23.82,0.76
19.65,-5.11,6.26,3.52,9.06,36.37,6.4
14.94,-11.23,8.27,2.22,9.06,22.61,1.99
14.04,-4.14,5.76,3.78,9.07,39.1,7.45
9.1,-4.96,8,3.56,9.07,36.77,2.35
6.5,-4.24,8.2,3.72,9.07,38.83,2.62
18.07,-11.58,8.31,2.17,9.07,21.98,1.51
6.52,-2.85,8.32,4.14,9.07,43.06,1.85
9.29,-7.53,6.69,2.93,9.07,30.22,4.21
10,-7.91,6.53,2.84,9.07,29.34,5.05
14.31,-1.84,7.76,4.46,9.08,46.37,1.99
8.69,-8.04,6.94,2.81,9.09,29,4.6
11.69,-8.14,6.39,2.8,9.09,28.78,5.56
5.52,-4.88,6.83,3.57,9.1,36.93,3.25
6.12,-4.61,7.18,3.64,9.1,37.66,3.09
12.56,7.2,6.94,8.11,9.1,87.89,3.95
18.44,-5,6.03,3.58,9.11,36.56,6.26
10.74,8.75,9.58,8.92,9.12,97.56,1.24
15.47,-11.62,8.83,2.19,9.13,21.83,1.53
6.68,-2.87,8.41,4.17,9.13,42.82,1.76
10.77,8.93,8.64,9.03,9.15,98.55,1.58
6.98,0.61,8.08,5.33,9.15,55.16,1.95
10.74,8.86,8.9,8.99,9.15,98.09,1.37
15.03,-11.13,6.07,2.25,9.16,22.65,6.17
10.44,-11.52,6.81,2.2,9.16,21.96,4.51
11.37,-8.01,6.43,2.87,9.16,28.95,5.27
11.51,-8.29,6.29,2.81,9.16,28.32,5.61
11.77,-8.13,6.2,2.85,9.16,28.66,5.82
11.78,-7.72,6.31,2.94,9.16,29.6,5.46
14.63,-10.57,5.61,2.35,9.17,23.66,7.83
6,-4.64,8.06,3.67,9.17,37.4,2.62
18.76,-8.41,5.85,2.8,9.17,28.04,6.84
6.84,-2.8,8.36,4.21,9.17,42.92,1.86
9.35,-11.23,6.56,2.22,9.18,22.43,5.17
23.86,-6.27,5.53,3.3,9.18,33.04,9.34
15.89,-11.63,8.2,2.21,9.18,21.74,1.71
10.09,-7.75,6.11,2.94,9.19,29.48,6.9
12.03,-4.29,5.51,3.8,9.19,38.35,7.18
11.78,-1.82,5.6,4.51,9.19,46.09,10.69
18.76,-8.16,6.01,2.87,9.19,28.54,6.06
8.66,-3.71,7.14,3.97,9.19,40.07,3.97
10.08,7.92,7.49,8.53,9.2,91.68,3.26
8.21,-8.14,7.79,2.87,9.2,28.57,2.27
10.94,7.35,7.05,8.24,9.21,88.15,3.95
10.86,7.09,6.94,8.11,9.21,86.56,4.24
15.64,-2.48,8.29,4.35,9.21,43.83,1.71
15.87,-2.62,6.29,4.29,9.21,43.41,5.42
9.92,7.94,6.95,8.54,9.22,91.71,4.13
10.7,7.38,6.99,8.26,9.22,88.24,4.05
10.84,6.89,7.23,8.03,9.23,85.26,3.96
7.51,0.36,8.99,5.28,9.23,53.86,1.39
7.92,-2.64,8.61,4.3,9.24,43.23,2.06
9.27,-4.28,8.64,3.84,9.24,38.27,2.07
18.86,-4.86,5.69,3.69,9.24,36.61,7.16
10.51,-8.34,6.78,2.85,9.24,28.04,4.82
14.36,-10.45,6.2,2.42,9.25,23.76,6.34
10.54,7.55,7.28,8.35,9.25,89.13,3.58
10.53,7.5,7.1,8.33,9.25,88.81,3.93
16.02,-2.3,6.75,4.41,9.25,44.32,4.14
13.61,-11.2,6.19,2.27,9.26,22.38,5.73
11.68,-7.89,6.09,2.96,9.26,29.02,6.25
9.51,-8.03,6.24,2.93,9.28,28.68,5.98
11.89,5.76,8.59,7.52,9.28,78.64,1.67
23.88,-5.67,5.79,3.5,9.28,34.35,7.21
15.63,-4.09,6.3,3.91,9.29,38.67,5.91
13.64,-1.96,8.03,4.53,9.3,45.26,2.42
13.88,-1.77,8.01,4.59,9.3,45.89,2.22
14.89,-2.1,7.8,4.51,9.3,44.81,2.27
10.19,7.98,7.46,8.6,9.3,91.48,3.34
10.43,7.94,7.42,8.58,9.3,91.25,3.42
10.56,7.78,7.32,8.5,9.3,90.23,3.55
13.79,-0.28,7.03,5.1,9.3,51.22,3.87
-6.37,-23.72,-8.88,-9.47,9.31,23.85,1.38
9.79,-10.86,6.98,2.36,9.31,22.92,4.47
11.91,5.76,7.64,7.53,9.31,78.53,3
9.88,5.83,8.35,7.56,9.31,78.84,2.21
19.88,-7.06,6.28,3.19,9.31,30.81,5.69
-7.44,-25.93,-11.79,-12.31,9.33,25.65,1
7.53,5.69,9.14,7.5,9.33,78.06,1.41
10.68,-8.16,7.12,2.93,9.33,28.27,4.1
13.61,-11.18,6.64,2.32,9.34,22.29,5.08
20.8,-5.89,6.26,3.48,9.34,33.65,6.96
11.04,-11.25,7.09,2.34,9.34,22.16,4.49
12.7,7.47,7.38,8.36,9.34,88.07,3.78
11.15,7.89,9.79,8.57,9.34,90.69,0.83
10.7,8.57,9.67,8.93,9.34,94.99,0.92
13.12,-4.27,6.23,3.9,9.35,38,6.2
14.16,-7.54,5.93,3.11,9.36,29.59,6.87
9.17,5.87,7.78,7.6,9.36,78.88,3.04
10.23,-10.89,6.84,2.39,9.37,22.76,4.87
10.34,-7.37,6.17,3.12,9.37,29.97,7.25
13.96,-4.5,6.06,3.84,9.37,37.3,7.2
9.94,-7.07,6.27,3.19,9.38,30.66,6.53
10.72,7.02,7.89,8.16,9.38,85.25,2.88
23.92,-5.61,5.36,3.57,9.38,34.27,9.52
9.04,-3.78,7.4,4.05,9.38,39.33,4.09
10.99,9.38,8.95,9.39,9.38,100,1.5
5.77,-4.84,7.25,3.73,9.39,36.32,3.25
7.68,5.64,8.97,7.51,9.39,77.45,1.43
7.64,0.37,9.04,5.38,9.42,53.25,1.53
8.51,-0.61,6.34,5.03,9.42,49.56,5.62
18.86,-8.59,6.42,2.91,9.43,27.15,6.38
19.86,-7.05,6.55,3.25,9.43,30.6,5.97
11.19,7.78,9.66,8.55,9.43,89.44,1.01
1.75,-14.65,3.34,-1.86,9.44,25.64,0.75
12.51,-3.11,5.71,4.26,9.44,41.2,8
14.22,-7.87,6.47,3.07,9.44,28.69,5.89
8.31,-2.83,8.17,4.35,9.44,42.05,2.5
8.53,-2.83,8.05,4.34,9.44,42.08,2.7
10.66,-11.11,6.75,2.4,9.45,22.23,5.62
11.13,-8.71,6.12,2.87,9.45,26.87,7.44
11.63,-9.2,6.05,2.77,9.45,25.86,7.7
22.28,-5.96,6.1,3.52,9.45,33.23,7.62
22.96,-5.23,5.82,3.71,9.45,35.09,8.68
23.11,-5.45,6.2,3.65,9.45,34.53,7.51
23.99,-5.55,6.07,3.63,9.45,34.28,7.74
10.77,-9.29,6.99,2.77,9.45,25.67,5.05
12.84,7.51,7.08,8.44,9.45,87.71,4.79
15.57,-2.26,7.87,4.54,9.46,43.81,2.68
10.49,-9.09,7,2.81,9.46,26.08,4.55
10.82,9.46,8.1,9.47,9.46,100,2.56
10.71,6.85,7.7,8.12,9.47,83.72,3.29
10.47,-6.64,7.66,3.33,9.47,31.51,2.94
10.71,6.72,7.8,8.06,9.48,82.93,3.19
11.42,6.13,8.09,7.79,9.48,79.59,2.25
10.65,9.49,9.43,9.5,9.49,100,1.19
11.88,5.94,8.12,7.7,9.5,78.5,2.54
14.52,-10.24,5.85,2.62,9.5,23.75,9.21
11.6,-11.41,7.71,2.4,9.5,21.64,3.82
12.5,-2.79,7.4,4.39,9.5,42,3.2
10.91,9.5,9.44,9.51,9.5,100,1.14
1.89,-14.61,3.36,-1.82,9.51,25.62,0.75
13.69,-11.12,7.02,2.42,9.51,22.14,4.66
7.88,0.54,8.94,5.5,9.51,53.53,1.6
10.15,-5.99,8.63,3.52,9.52,32.98,1.55
13.65,-4.11,6.5,4.03,9.52,38.03,5.89
8.45,-10.02,6.5,2.67,9.52,24.13,6.62
14.34,-6.61,7.17,3.39,9.52,31.46,4.77
14.76,-6.54,7.1,3.41,9.52,31.64,5.07
14.05,-9.73,6.3,2.72,9.53,24.67,6.37
10.65,9.53,8.53,9.53,9.53,100,2.14
18.84,-8.38,6.3,3.01,9.53,27.41,6.29
19.92,-6.45,6.62,3.44,9.53,31.83,5.42
10.94,8.59,9.44,9.03,9.53,93.87,1.13
13.82,-9.68,6.62,2.73,9.54,24.77,5.73
14.35,-4.34,5.97,3.98,9.54,37.32,7.87
8.85,-5.25,8.77,3.75,9.54,34.85,1.86
9.02,-5.39,8.52,3.71,9.54,34.48,1.97
20.35,-5.46,6.2,3.7,9.54,34.29,7.06
7.3,-3.83,7.92,4.1,9.54,38.77,3.28
9.2,5.92,7.84,7.71,9.54,78.17,3.18
11.11,9.54,9.56,9.55,9.54,100,1.06
10.85,-7.37,6.29,3.22,9.55,29.61,7.51
21.46,-5.71,6.71,3.64,9.55,33.64,6.4
23.56,-5.43,5.91,3.71,9.55,34.36,7.81
10.65,9.55,7.63,9.56,9.55,100,3.12
11.17,7.41,9.04,8.43,9.55,86.51,1.74
6.51,-4.23,7.46,3.99,9.56,37.6,3.36
19.73,-7.35,6.61,3.25,9.56,29.65,6.23
11.66,9.56,9.28,9.56,9.56,100,1.4
11.4,9.56,9.9,9.56,9.56,100,0.9
14.53,0.16,7.36,5.4,9.57,51.89,4.11
7.42,5.74,9.86,7.64,9.57,77.02,0.96
10.78,9.46,9.87,9.51,9.57,99.27,0.91
13.14,-9.94,7.17,2.72,9.58,24.2,4.95
10.85,9.44,10.22,9.5,9.58,99.01,0.63
9.78,6.06,10.28,7.8,9.59,78.66,0.79
10.72,9.59,10.37,9.6,9.59,100,0.65
13.45,-1.97,8.89,4.69,9.6,44.34,1.69
13.29,-12.12,6.98,2.31,9.61,20.29,5.87
9.55,6.01,8.5,7.79,9.61,78.27,2.43
7.76,0.47,9.07,5.52,9.61,52.93,1.55
19.4,-7.27,6.73,3.3,9.61,29.74,6.48
9.39,-2.7,7.88,4.48,9.61,41.98,3.38
7.39,6,10.21,7.78,9.61,78.21,0.86
7.37,6.01,10.1,7.79,9.61,78.3,0.82
11.53,-11.46,7.22,2.43,9.62,21.4,4.91
12.13,-9.65,6.46,2.79,9.62,24.68,6.79
13.02,-10.2,6.08,2.68,9.62,23.64,8.13
6.41,-4.47,6.86,3.96,9.62,36.75,3.75
9.4,5.98,8.2,7.78,9.62,78.05,2.74
7.4,5.87,9.74,7.72,9.62,77.45,1.06
10.75,9.55,9.68,9.58,9.62,99.55,1.09
13.83,-6.81,14.4,5.46,9.63,23.85,0.85
11.91,-11.56,6.87,2.42,9.63,21.21,5.91
12.51,-9.79,6.23,2.76,9.63,24.4,7.33
8.86,-2.45,9.91,4.55,9.63,42.71,1
10.77,6.94,8.11,8.24,9.63,83.34,2.93
11.84,5.98,8.31,7.78,9.63,78.02,2.53
23.28,-5.39,6.37,3.77,9.63,34.27,6.85
10.36,-9.23,7.33,2.88,9.63,25.5,4.25
11.4,-9.59,6.91,2.81,9.63,24.78,5.42
11.47,-7.55,6.26,3.23,9.64,29.03,7.82
23.28,-5.68,6.2,3.69,9.64,33.53,7.3
9.64,5.91,8.75,7.76,9.64,77.6,2.21
8.06,0.55,9.38,5.56,9.64,53.17,1.35
9.45,-3.87,7.75,4.17,9.64,38.41,3.92
8.19,-2.6,9.19,4.52,9.65,42.2,1.53
13.14,7.76,7.66,8.66,9.65,88.02,4.35
10.7,9.65,8.31,9.66,9.65,100,2.8
12.11,1.39,7.53,5.87,9.65,56.4,3.22
9.68,-2.71,8.12,4.49,9.65,41.87,3.19
13.58,-11.65,6.83,2.42,9.66,21.02,5.68
6.16,-7.75,8.9,3.21,9.66,28.56,1.91
10.74,6.56,8.28,8.07,9.66,81.05,2.83
8.86,-9.93,6.34,2.77,9.66,24.08,7.53
12.88,-9.6,7.02,2.83,9.66,24.72,5.1
13.67,-10.3,6.99,2.7,9.66,23.39,5.54
8.19,0.58,9.56,5.58,9.66,53.18,1.4
13.58,-11.64,6.86,2.42,9.67,21.02,5.53
12.95,-6.71,6.43,3.43,9.67,30.91,7.92
8.56,-2.52,9.66,4.56,9.67,42.39,1.14
6.69,-4.09,8.32,4.1,9.67,37.71,2.75
15.6,-4.79,6.84,3.93,9.67,35.76,4.96
21.9,-5.14,6.17,3.85,9.68,34.81,7.76
10.67,9.16,8.99,9.39,9.68,96.6,2.02
11.97,9.68,9.64,9.68,9.68,100,1.17
13.49,-9.99,6.8,2.75,9.69,23.93,5.96
11.93,-7.62,6.11,3.24,9.69,28.78,8.7
6.12,-7.65,8.7,3.26,9.72,28.66,2.27
6.67,-4.12,8.17,4.12,9.73,37.47,2.89
18.79,-8.05,6.75,3.18,9.73,27.78,6.02
11.93,6.17,8.99,7.92,9.74,78.5,2.08
10.1,6.34,9.28,8,9.74,79.41,1.43
10.76,9.71,9.64,9.72,9.74,99.79,1.18
-1.58,-19.42,-3.17,-5.47,9.75,23.86,1.44
9.31,-2.32,10.11,4.65,9.75,42.79,0.9
7.13,-3.84,8.1,4.2,9.75,38.21,2.9
13.76,-10.57,7.04,2.69,9.75,22.77,5.99
10.75,6.6,8.74,8.14,9.76,80.68,2.23
11.74,6.02,8.73,7.85,9.76,77.55,2.18
10.28,-5.74,9.78,3.74,9.76,33.08,1.91
13.13,-10.84,7.43,2.65,9.76,22.26,5.3
10.18,-2.72,8.34,4.54,9.76,41.52,2.9
11.06,-2.62,8,4.58,9.76,41.82,3.24
6.26,-7.99,9.4,3.22,9.77,27.81,1.57
15.79,-8.51,6.85,3.12,9.77,26.71,6.63
12.14,-10.24,7.63,2.77,9.77,23.34,4.18
12.62,-10.35,7.23,2.75,9.77,23.11,5.18
15.07,-6.9,7.29,3.46,9.77,30.26,4.92
10.71,9.77,8.36,9.78,9.77,100,2.88
9.4,6.06,8.56,7.89,9.77,77.66,2.63
18.73,-7.7,6.76,3.29,9.77,28.44,6.01
10.89,-2.73,7.76,4.55,9.77,41.46,3.74
12.8,-11.57,6.97,2.5,9.78,20.97,5.88
13.09,-11.58,7.07,2.49,9.78,20.97,5.52
13.43,-11.37,7.06,2.53,9.78,21.31,5.46
14.52,-4.23,6.55,4.13,9.78,37.05,7.22
6.78,-4.03,8.36,4.17,9.78,37.6,2.82
6.84,-4.09,8.5,4.15,9.78,37.42,2.83
11.87,-10.04,6.77,2.82,9.78,23.68,7.19
11.12,-3.35,7.46,4.37,9.78,39.57,4.41
1.23,-19.37,-3.5,-6.07,9.79,25.57,1.09
12.54,-11.34,6.82,2.54,9.79,21.35,6.13
12.51,-7.03,6.3,3.43,9.79,29.92,7.99
8.83,-5.48,8.49,3.82,9.79,33.67,2.35
8.95,-8.29,8.52,3.14,9.79,27.16,2.92
7,-3.92,8.29,4.21,9.79,37.88,2.94
7.05,-3.9,8.28,4.21,9.79,37.94,2.95
12.56,-3.12,6.36,4.44,9.79,40.21,7.3
9.25,6.15,8.19,7.93,9.79,78.06,2.72
8.59,5.62,9.69,7.69,9.79,75.29,1.24
7.38,-3.73,8.17,4.26,9.8,38.4,3.28
9.81,-9.25,7.39,2.97,9.8,25.17,4.53
10.64,6.4,8.94,8.07,9.81,79.37,2.12
13.17,-1.9,9.28,4.83,9.82,43.89,1.56
8.35,5.5,9.62,7.65,9.82,74.51,1.42
10.02,-2.64,8.41,4.6,9.82,41.56,2.79
7.63,6.47,11.46,8.1,9.82,79.68,0.36
16.07,-2.48,8.22,4.67,9.83,42.05,2.79
9.72,6.18,10.44,7.97,9.83,78.04,0.81
10.18,-2.28,10.02,4.72,9.84,42.63,1.16
7.51,6.14,10.07,7.96,9.85,77.71,1.15
7.9,5.58,8.84,7.71,9.86,74.74,1.83
7.26,-9.53,10.05,3.15,9.87,23.94,1.35
11.48,-2.24,9.14,4.74,9.87,42.69,1.98
15.09,-8.36,6.75,3.2,9.87,26.85,6.8
10.38,6.23,8.84,8.02,9.87,78.14,2.19
9.5,-0.67,7.02,5.24,9.87,47.9,5.41
-1.78,-13.36,-0.81,-3.43,9.88,34.75,1.3
-0.76,-12.86,-0.12,-2.97,9.88,34.82,1.36
10.59,6.41,8.99,8.1,9.88,79.05,2.16
15.59,-10.46,6.95,2.8,9.88,22.75,6.56
9.76,6.08,8.88,7.95,9.88,77.24,2.21
10.53,6.16,8.42,7.99,9.88,77.69,2.88
18.57,-7.76,7.24,3.33,9.88,28.11,5.24
9.94,-4.01,8.04,4.25,9.88,37.4,3.85
10.44,-2.74,8.05,4.6,9.88,41.11,3.52
10.52,-2.9,8.12,4.56,9.88,40.62,3.29
12.31,-7.31,6.71,3.42,9.9,29.05,7.28
13.67,-6.66,6.46,3.58,9.9,30.56,8.11
7.26,-4.82,8.57,4.01,9.9,35.14,2.9
6.95,-3.99,8.36,4.25,9.91,37.37,2.94
8.07,-3.38,7.88,4.41,9.91,39.12,4.5
10.74,9.53,10.24,9.7,9.91,97.46,0.86
6.94,-4.04,8.45,4.24,9.92,37.22,3.07
13.61,-8.98,7.38,3.1,9.92,25.5,4.99
7.76,6.49,10.77,8.16,9.92,79.23,0.67
11.63,6.04,8.69,7.95,9.93,76.77,2.45
14.98,-5.12,6.89,3.98,9.94,34.28,6.68
12.12,-6.47,8.15,3.63,9.94,30.91,3.22
9.68,6.18,10.38,8.03,9.95,77.43,0.94
13.91,-6.59,6.72,3.62,9.96,30.6,8.11
15.27,-10.53,6.76,2.83,9.96,22.5,7.01
11.92,6.37,8.79,8.12,9.97,78.33,2.27
10.02,6.13,9.63,8.02,9.97,77.01,1.72
11.89,-2.08,9.06,4.85,9.98,42.86,1.95
10.74,6.13,8.82,8.03,9.99,76.95,2.47
11.45,6.14,8.91,8.03,9.99,76.98,2.32
7.9,6.51,10.47,8.21,9.99,78.96,0.93
12.59,9.99,10.78,9.99,9.99,100,0.65
16.5,-8.03,7.02,3.35,10,27.3,5.84
10.72,6.11,8.99,8.03,10,76.76,2.22
18.97,-6.25,7.33,3.75,10,31.32,5.72
7.56,6.54,11.37,8.22,10,79.11,0.4
13.13,-9.53,7.28,3.04,10.01,24.27,6.39
13.94,-8.32,7.37,3.28,10.01,26.67,4.54
19.26,-6.74,6.84,3.64,10.01,30.13,5.87
7.83,-3.86,8.28,4.34,10.02,37.48,3.33
12.52,-9.63,7.3,3.02,10.02,24.08,6.15
13.51,8.27,8.22,9.08,10.02,88.92,4.1
7.17,-4.97,8.82,4.03,10.02,34.48,2.4
15.36,-5.58,7.1,3.91,10.03,32.89,6.91
7.5,-3.69,8.31,4.4,10.03,37.91,3.38
7.64,-3.71,8.32,4.39,10.03,37.85,3.4
7.71,-3.8,8.33,4.37,10.03,37.6,3.37
7.91,-3.93,8.53,4.33,10.03,37.26,2.99
11.05,-2.17,9.78,4.85,10.04,42.41,1.33
15.25,0.29,7.7,5.68,10.05,50.73,4.07
8.04,-4.15,8.67,4.28,10.06,36.59,2.94
10.66,-2.19,10.23,4.87,10.07,42.26,1.09
7.53,6.4,10.29,8.19,10.07,77.96,1.02
12.78,-1.93,8.99,4.95,10.08,43.05,2.12
10.74,6.03,9.78,8.03,10.08,75.96,1.72
8.32,0.62,10.26,5.81,10.08,51.83,1.19
15.94,0.51,7.9,5.77,10.08,51.45,4.33
13.65,10.08,10.68,10.08,10.08,100,0.88
-2,-15.15,-3.48,-5.08,10.09,34.85,1.46
3.65,-17.26,0.24,-3.56,10.1,23.96,1.1
2.25,-14.35,2.4,-1.56,10.1,25.53,1.49
12.15,-2.76,6.79,4.7,10.1,40.44,10.15
15.26,-5.44,7.41,3.99,10.11,33.08,6.13
18.47,-7.7,7.54,3.47,10.11,27.82,5.32
9.7,-5.65,9.84,3.96,10.12,32.52,1.53
10.65,6.23,8.47,8.14,10.12,76.82,3.02
18.65,-7.64,7.29,3.49,10.12,27.91,5.23
7.59,-4.13,9.46,4.31,10.12,36.47,1.98
14.12,-6.34,6.76,3.78,10.13,30.84,7.98
